trial,route,mean,std,count,sem,ci_lower,ci_upper
64,Route B,-24.19041067251231,0.8103121595837971,500,0.03623826143648056,-24.26143766492781,-24.11938368009681
65,Route B,-24.169711927572322,0.8050235857401395,500,0.036001749224111645,-24.24027535605158,-24.099148499093065
66,Route B,-24.18799150992155,0.8162886280519056,500,0.03650553723168205,-24.259542362895644,-24.116440656947454
67,Route B,-24.181987697868575,0.8215603110556166,500,0.03674129406272461,-24.254000634231517,-24.109974761505633
68,Route B,-24.193716470741983,0.8062280823436457,500,0.03605561594979379,-24.26438547800358,-24.123047463480386
69,Route B,-24.197796272135147,0.7925904554660136,500,0.03544572273479052,-24.267269888695335,-24.12832265557496
70,Route B,-24.181952308376317,0.7837870051439314,500,0.03505202046765616,-24.250654268492923,-24.11325034825971
71,Route B,-24.182140440800524,0.784154935002025,500,0.035068474791129144,-24.250874651391136,-24.11340623020991
72,Route B,-24.192655684131996,0.7769972021668298,500,0.034748371247443566,-24.260762491776987,-24.124548876487005
73,Route B,-24.197745251555407,0.7796271676848509,500,0.034865986880979076,-24.266082585842128,-24.129407917268686
74,Route B,-24.190759762902605,0.7944260816651739,500,0.035527814434042564,-24.260394279193328,-24.121125246611882
75,Route B,-24.202479870409192,0.7957853198521376,500,0.03558860141371585,-24.272233529180074,-24.13272621163831
76,Route B,-24.195355326943083,0.8131555450947267,500,0.03636542150225409,-24.266631553087503,-24.124079100798664
77,Route B,-24.18271535839845,0.7834925417946595,500,0.03503885166633908,-24.251391507664476,-24.114039209132425
78,Route B,-24.194730797965835,0.7703360428555621,500,0.03445047514686456,-24.26225372925369,-24.12720786667798
79,Route B,-24.195080887439843,0.7845243327634045,500,0.03508499476123276,-24.263847477171858,-24.12631429770783
80,Route B,-24.186859057747608,0.8035932829933512,500,0.035937784140707175,-24.257297114663395,-24.11642100083182
81,Route B,-24.181078420338313,0.8135933187821189,500,0.036384999336729486,-24.2523930190383,-24.109763821638325
82,Route B,-24.18644837990899,0.7945914685717561,500,0.035535210761356684,-24.25609739300125,-24.116799366816732
83,Route B,-24.198504147394623,0.7784051189675734,500,0.034811335200906096,-24.266734364388398,-24.130273930400847
84,Route B,-24.175656851675683,0.8080289115755384,500,0.03613615148136141,-24.246483708579152,-24.104829994772214
85,Route B,-24.189775125604626,0.8329296205984247,500,0.03724974504262373,-24.26278462588817,-24.116765625321083
86,Route B,-24.196096398699623,0.8147936299917181,500,0.03643867888590586,-24.267516209316,-24.124676588083247
87,Route B,-24.175501052384057,0.8073289073518656,500,0.03610484634078802,-24.246266551212003,-24.10473555355611
88,Route B,-24.187856539180594,0.8236318001843194,500,0.03683393387285323,-24.260051049571384,-24.115662028789803
89,Route B,-24.175374672406775,0.8322900618461864,500,0.037221143105711535,-24.24832811289397,-24.102421231919582
90,Route B,-24.154157010432016,0.8386809175175592,500,0.03750695086002313,-24.22767063411766,-24.08064338674637
91,Route B,-24.16604905038745,0.8377535406711376,500,0.03746547730663597,-24.239481385908455,-24.092616714866445
92,Route B,-24.157362518909583,0.8442537405470897,500,0.037756175082435256,-24.231364622071155,-24.08336041574801
93,Route B,-24.152956695206296,0.8599129436381672,500,0.03845647593413774,-24.228331388037205,-24.077582002375387
94,Route B,-24.152377690627585,0.877674488186815,500,0.03925079635406109,-24.229309251481546,-24.075446129773624
95,Route B,-24.181114788520198,0.8651589501520119,500,0.038691084477645014,-24.25694931409638,-24.105280262944014
96,Route B,-24.201660204886327,0.8554544096288198,500,0.03825708423163983,-24.27664408998034,-24.126676319792313
97,Route B,-24.223648551117414,0.8432442680543192,500,0.03771103010013024,-24.297562170113668,-24.14973493212116
98,Route B,-24.200894465777672,0.8390288959547889,500,0.037522512928830125,-24.27443859111818,-24.127350340437165
99,Route B,-24.200157107151572,0.8552370257003167,500,0.03824736252681285,-24.275121937704125,-24.12519227659902
100,Route B,-24.19264402809534,0.8550912733675431,500,0.038240844284333636,-24.267596082892634,-24.117691973298047
101,Route B,-24.181951208783886,0.857153236135424,500,0.038333058062654746,-24.25708400258669,-24.10681841498108
102,Route B,-24.184117293256552,0.8789729150813936,500,0.03930886377006292,-24.261162666245877,-24.107071920267227
103,Route B,-24.184813207584305,0.9045762299416223,500,0.040453878819598964,-24.26410281007072,-24.10552360509789
104,Route B,-24.19170930148131,0.8988328869284926,500,0.04019702871168983,-24.270495477756224,-24.112923125206397
105,Route B,-24.187831750839667,0.881377505148292,500,0.039416400307015036,-24.265087895441418,-24.110575606237916
106,Route B,-24.150423589743767,0.8718748381193018,500,0.03899142811812767,-24.226846788855298,-24.074000390632236
107,Route B,-24.10053675935837,0.8796036842280596,500,0.03933707262386402,-24.177637421701142,-24.023436097015598
108,Route B,-24.097446179707752,0.8446066986001107,500,0.03777195984643048,-24.171479221006756,-24.02341313840875
109,Route B,-24.040409852537433,0.8707949555171177,500,0.038943134300003616,-24.11673839576544,-23.964081309309424
110,Route B,-24.037245328772176,0.8511304236625442,500,0.03806370970055289,-24.11185019978526,-23.962640457759093
111,Route B,-24.035961560530712,0.8237222949269717,500,0.036837980920776774,-24.108164003135435,-23.96375911792599
112,Route B,-24.01573345941064,0.8721989861781194,500,0.03900592446001349,-24.092185071352265,-23.939281847469015
113,Route B,-24.063932341708234,0.8571240345236768,500,0.03833175212687635,-24.139062575876913,-23.988802107539556
114,Route B,-24.0650920979471,0.8697940491741554,500,0.03889837240756412,-24.141332907865927,-23.988851288028275
115,Route B,-24.077505989382804,0.8379811599601085,500,0.03747565675069855,-24.150958276614173,-24.004053702151435
116,Route B,-24.084969657548854,0.832534026572756,500,0.03723205353996597,-24.15794448248719,-24.01199483261052
117,Route B,-24.1075513005513,0.8391053226076872,500,0.03752593083265359,-24.1811021249833,-24.0340004761193
118,Route B,-24.045277740780165,0.8368620142135721,500,0.037425607031378844,-24.118631930561666,-23.971923550998664
119,Route B,-24.072228369113585,0.8357010405772427,500,0.037373686711960494,-24.145480795069027,-23.998975943158143
120,Route B,-24.08952431042793,0.8357955568283806,500,0.03737791360721095,-24.162785021098063,-24.016263599757796
121,Route B,-24.068569132267278,0.8508363483454499,500,0.03805055825256233,-24.1431482264423,-23.993990038092257
122,Route B,-24.08530066748017,0.8520350742552667,500,0.038104166904977144,-24.159984834613923,-24.010616500346416
123,Route B,-24.090390299773578,0.8437674460310829,500,0.03773442733053773,-24.16434977734143,-24.016430822205724
124,Route B,-24.081099046594172,0.821486269288952,500,0.03673798281425589,-24.153105492910115,-24.00909260027823
125,Route B,-24.063251305242325,0.8127094201768333,500,0.03634547018939677,-24.134488426813544,-23.992014183671106
126,Route B,-24.038587405900252,0.777479477132253,500,0.034769939239574214,-24.10673648680982,-23.970438324990685
127,Route B,-24.057902210317987,0.8148528947713514,500,0.03644132928742449,-24.12932721572134,-23.986477204914635
128,Route B,-24.054464944851798,0.827417651710864,500,0.03700324230017474,-24.12699129976014,-23.981938589943457
129,Route B,-24.091262908513688,0.8253921626899215,500,0.036912659677404605,-24.163611721481402,-24.018914095545973
130,Route B,-24.09895466475962,0.8833294602271058,500,0.039503694391920106,-24.176381905767784,-24.021527423751458
131,Route B,-24.065318265816497,0.86010756800243,500,0.03846517980030913,-24.140710018225104,-23.98992651340789
132,Route B,-24.07978927071494,0.8384012362974682,500,0.03749444313562006,-24.153278379260755,-24.006300162169126
133,Route B,-24.080528926786435,0.8694573414759957,500,0.038883314381531475,-24.156740222974236,-24.004317630598635
134,Route B,-24.13844303242008,0.8213183968255952,500,0.036730475329463566,-24.21043476406583,-24.066451300774332
135,Route B,-24.152371024986124,0.834121174451072,500,0.03730303295089116,-24.22548496956987,-24.079257080402378
136,Route B,-24.1602873826836,0.8311511676724584,500,0.03717021020987885,-24.23314099469496,-24.087433770672238
137,Route B,-24.159422410629737,0.822807002295165,500,0.03679704778989629,-24.231544624297936,-24.08730019696154
138,Route B,-24.146098614391736,0.7949802946897332,500,0.03555259959398117,-24.215781709595937,-24.076415519187535
139,Route B,-24.08678138571112,0.8243132674243311,500,0.03686441001431534,-24.15903562933918,-24.01452714208306
140,Route B,-24.070587335921225,0.8370615776366986,500,0.037434531778977514,-24.143959018208022,-23.997215653634427
141,Route B,-24.05281555262573,0.8474401951270341,500,0.037898677663394685,-24.127096960845986,-23.978534144405476
142,Route B,-24.053557500197098,0.8566495611802801,500,0.03831053303388943,-24.12864614494352,-23.978468855450675
143,Route B,-24.04583128077403,0.8292644840851122,500,0.037085835154812063,-24.118519517677463,-23.9731430438706
144,Route B,-24.049499641286264,0.8500867221353182,500,0.03801703394929093,-24.124013027826873,-23.974986254745655
145,Route B,-24.059055876015144,0.8226105209320843,500,0.036788260876213084,-24.13116086733252,-23.986950884697766
146,Route B,-24.032636506949896,0.8330821371504175,500,0.03725656579018272,-24.105659375898654,-23.959613638001137
147,Route B,-24.047261574837638,0.8078171112295215,500,0.036126679481934376,-24.11806986662223,-23.976453283053047
148,Route B,-24.0626795004939,0.7997169415929567,500,0.0357644288832016,-24.132777781104974,-23.992581219882826
149,Route B,-24.06111338275493,0.7958394046771348,500,0.03559102016062075,-24.130871782269747,-23.99135498324011
150,Route B,-24.020382466917393,0.7987402734136698,500,0.03572075095439467,-24.090395138788008,-23.95036979504678
151,Route B,-24.023650266964584,0.790945189404156,500,0.035372144199682785,-24.092979669595962,-23.954320864333205
152,Route B,-24.009048619070434,0.83256627548437,500,0.03723349575513736,-24.082026270750504,-23.936070967390364
153,Route B,-24.038544919287897,0.8343550316974419,500,0.037313491364889435,-24.11167936236308,-23.965410476212714
154,Route B,-24.044284263977815,0.8346471528457404,500,0.03732655541979465,-24.11744431260061,-23.97112421535502
155,Route B,-24.050288028596558,0.8382905026180855,500,0.03748949097493009,-24.12376743090742,-23.976808626285695
156,Route B,-24.045759592467082,0.8098903567462945,500,0.03621939784012539,-24.11674961223373,-23.974769572700435
157,Route B,-24.029323340114445,0.85737166970129,500,0.03834282670869162,-24.10447528046348,-23.95417139976541
158,Route B,-24.063690673992745,0.8575452456318889,500,0.038350589260293166,-24.13885782894292,-23.98852351904257
159,Route B,-24.087582317897173,0.8628951899773023,500,0.038589846044936864,-24.16321841614525,-24.011946219649097
160,Route B,-24.055165355217145,0.8796297674568113,500,0.039338239101315245,-24.132268303855724,-23.978062406578566
161,Route B,-24.017172331316427,0.8903047498822185,500,0.03981563882855177,-24.09521098342039,-23.939133679212464
162,Route B,-24.019810917403085,0.8775684622058382,500,0.03924605472804418,-24.09673318467005,-23.94288865013612
163,Route B,-24.01691027599465,0.8704384841458352,500,0.03892719241563921,-24.093207573129302,-23.94061297886
164,Route B,-24.03479908442586,0.8779166771395325,500,0.039261627373294604,-24.111751874077516,-23.957846294774203
165,Route B,-24.024102378398645,0.8715130031408096,500,0.038975246365956756,-24.100493861275922,-23.947710895521368
166,Route B,-24.053026198181332,0.866760609569054,500,0.03876271286431118,-24.129001115395383,-23.97705128096728
167,Route B,-24.06185125808849,0.8834291287879461,500,0.039508151705465275,-24.1392872354312,-23.984415280745775
168,Route B,-24.018834269995658,0.8848539447984513,500,0.03957187141456367,-24.0963951379682,-23.941273402023114
169,Route B,-23.989703078572497,0.870090490508052,500,0.03891162966704279,-24.0659698727199,-23.913436284425092
170,Route B,-23.987509421308467,0.8541088185560157,500,0.0381969075694657,-24.062375360144618,-23.912643482472316
171,Route B,-23.96237371103804,0.8686148388714289,500,0.038845636519630834,-24.038511158616515,-23.886236263459566
172,Route B,-23.984400795660232,0.8652632116737541,500,0.03869574719464607,-24.060244460161737,-23.908557131158727
173,Route B,-24.002243600278046,0.8651469777826434,500,0.03869054905700982,-24.078077076429786,-23.926410124126306
174,Route B,-24.021463809086296,0.8423343280677762,500,0.03767033634682313,-24.09529766832607,-23.947629949846522
175,Route B,-24.05452864217684,0.8360348463885705,500,0.03738861496166876,-24.127810327501713,-23.98124695685197
176,Route B,-24.079220440348266,0.8277657918178718,500,0.03701881159907401,-24.15177731108245,-24.00666356961408
177,Route B,-24.070869463292997,0.7880600906573341,500,0.035243118661288916,-24.13994597586912,-24.001792950716872
178,Route B,-24.082640265121853,0.8318194494486529,500,0.03720009667947276,-24.15555245461362,-24.009728075630086
179,Route B,-24.083518207607696,0.8539734856579484,500,0.038190855298272285,-24.15837228399231,-24.00866413122308
180,Route B,-24.047597228774144,0.8595032849629552,500,0.03843815544123081,-24.122936013438956,-23.972258444109332
181,Route B,-24.065590908367692,0.8514833781333048,500,0.03807949430434455,-24.140226717204207,-23.990955099531178
182,Route B,-24.054909392246184,0.8528987936094997,500,0.03814279360876809,-24.12966926771937,-23.980149516773
183,Route B,-23.999574343825095,0.8721921127212835,500,0.03900561706967898,-24.076025353281665,-23.923123334368526
184,Route B,-24.02868704628627,0.871046908904078,500,0.0389544019980117,-24.10503767420237,-23.952336418370166
185,Route B,-24.02511679494796,0.8781750270899957,500,0.03927318113431899,-24.102092229971223,-23.948141359924694
186,Route B,-23.997742830305217,0.8639372008285912,500,0.03863644618687235,-24.07347026483149,-23.922015395778946
187,Route B,-24.037387412776926,0.8763055409101974,500,0.03918957517069849,-24.114198980111496,-23.960575845442357
188,Route B,-24.096575089561423,0.8746551475312089,500,0.0391157673349978,-24.173241993538017,-24.01990818558483
189,Route B,-24.08279907715936,0.8686501562464425,500,0.038847215960657176,-24.15893962044225,-24.00665853387647
190,Route B,-24.059435657186604,0.8586179418131583,500,0.038398561691903615,-24.134696838102734,-23.984174476270475
191,Route B,-24.08535580672131,0.8417665081000432,500,0.03764494266588648,-24.15913989434645,-24.01157171909617
192,Route B,-24.06255157390281,0.8224079586656288,500,0.03677920201626366,-24.134638809854685,-23.990464337950932
193,Route B,-24.055840657112608,0.8303561759916808,500,0.03713465710108354,-24.12862458503073,-23.983056729194484
194,Route B,-24.03471413676436,0.826232399996909,500,0.03695023623211771,-24.107136599779313,-23.96229167374941
195,Route B,-24.013611447547877,0.844002023804442,500,0.037744917967482555,-24.087591486764143,-23.93963140833161
196,Route B,-24.024236616139994,0.8690168295553237,500,0.03886361408954104,-24.100409299755494,-23.948063932524494
197,Route B,-24.04130657377472,0.8605604589775937,500,0.038485433700446374,-24.116738023827594,-23.965875123721844
198,Route B,-24.05108810182244,0.8455444802151355,500,0.03781389871521538,-24.125203343304264,-23.976972860340616
199,Route B,-24.07822777588704,0.8215034287197599,500,0.03673875020733072,-24.15023572629341,-24.00621982548067
200,Route B,-24.106453382972827,0.8316713975956189,500,0.03719347559932118,-24.179352595147495,-24.03355417079816
1,Route C,-25.245451705417004,0.616748626119106,500,0.027581837060638464,-25.299512106055854,-25.191391304778154
2,Route C,-25.50900267728026,0.8495190087255227,500,0.03799164503377011,-25.58346630154645,-25.43453905301407
3,Route C,-25.68572094322233,0.9676994063623033,500,0.04327683308824605,-25.77054353607529,-25.600898350369366
4,Route C,-25.866647870490148,1.0835709731312912,500,0.048458767087343306,-25.961627053981342,-25.771668686998954
5,Route C,-25.9952360345848,1.1334534473440927,500,0.05068957915185739,-26.09458760972244,-25.89588445944716
6,Route C,-26.106128803962754,1.1611247565107536,500,0.05192707771831873,-26.20790587629066,-26.00435173163485
7,Route C,-26.22916689659555,1.176587319483731,500,0.05261858455659771,-26.33229932232648,-26.12603447086462
8,Route C,-26.340741116207738,1.1684713612583395,500,0.05225562787070723,-26.443162146834325,-26.23832008558115
9,Route C,-26.40057711899058,1.1651708465270878,500,0.05210802436471086,-26.502708846745413,-26.298445391235745
10,Route C,-26.461110173650773,1.1713787646187201,500,0.05238565090174367,-26.56378604941819,-26.358434297883356
11,Route C,-26.531818951453026,1.1741835133134637,500,0.05251108307656868,-26.6347406742831,-26.42889722862295
12,Route C,-26.58868248268291,1.1682427338612138,500,0.05224540334267739,-26.691083473234556,-26.486281492131262
13,Route C,-26.68021859192924,1.1812918171240891,500,0.052828976087074264,-26.783763385059906,-26.576673798798574
14,Route C,-26.730212810213033,1.2109123647560092,500,0.054153647247789136,-26.836353958818698,-26.624071661607367
15,Route C,-26.773002412565354,1.2027533003832038,500,0.05378876279638135,-26.878428387646263,-26.667576437484446
16,Route C,-26.849751439073195,1.2220711150205767,500,0.054652681730499475,-26.956870695264975,-26.742632182881415
17,Route C,-26.935623334951558,1.2279113658145553,500,0.05491386568611914,-27.04325451169635,-26.827992158206765
18,Route C,-26.986898416947522,1.2258821718456685,500,0.05482311737303987,-27.09435172699868,-26.879445106896362
19,Route C,-27.03349073577863,1.2192147398245867,500,0.05452494074834992,-27.1403596196454,-26.926621851911865
20,Route C,-27.05484023840291,1.2050975359132572,500,0.053893600196390744,-27.160471694787837,-26.949208782017983
21,Route C,-27.10848818870375,1.2002978359407295,500,0.053678951088187224,-27.213698932836596,-27.0032774445709
22,Route C,-27.13454329144925,1.19057444402252,500,0.05324410778216746,-27.2389017427023,-27.030184840196203
23,Route C,-27.168367482761816,1.208230972768631,500,0.054033731752627115,-27.274273596996967,-27.062461368526666
24,Route C,-27.194043404529737,1.203850858188875,500,0.053837847073635675,-27.299565584794063,-27.08852122426541
25,Route C,-27.23206960593224,1.194810626638475,500,0.053433555628055025,-27.336799374963228,-27.12733983690125
26,Route C,-27.269688541700564,1.1960289914275106,500,0.05348804255784854,-27.374525105113946,-27.16485197828718
27,Route C,-27.30417566925251,1.2106591571254102,500,0.05414232345830032,-27.410294623230776,-27.19805671527424
28,Route C,-27.326818982513814,1.208658544265373,500,0.05405285333126625,-27.432762575043096,-27.22087538998453
29,Route C,-27.36480055197178,1.211514301903156,500,0.05418056669537319,-27.470994462694712,-27.258606641248846
30,Route C,-27.388224592003656,1.201425812269598,500,0.05372939572315444,-27.49353420762104,-27.282914976386273
31,Route C,-27.428041988895647,1.1987109314417557,500,0.05360798256151711,-27.53311363471622,-27.322970343075074
32,Route C,-27.430579570070538,1.1966859453092107,500,0.05351742242859981,-27.535473718030595,-27.32568542211048
33,Route C,-27.45828185867134,1.2015241489035615,500,0.053733793471118854,-27.563600093874733,-27.35296362346795
34,Route C,-27.484933095730028,1.1967854578427102,500,0.053521872764390174,-27.589835966348232,-27.380030225111824
35,Route C,-27.512111332592422,1.2133702742453198,500,0.05426356830180195,-27.618467926463953,-27.40575473872089
36,Route C,-27.5370580477728,1.2148716314755248,500,0.05433071103830693,-27.64354624140788,-27.43056985413772
37,Route C,-27.554205801047587,1.2139828743085266,500,0.05429096460948896,-27.660616091682186,-27.447795510412988
38,Route C,-27.58085762254079,1.2037047041853155,500,0.05383131086789282,-27.68636699184186,-27.47534825323972
39,Route C,-27.61244301506178,1.2060599293422516,500,0.053936639738957355,-27.718158828950134,-27.506727201173423
40,Route C,-27.65612323957211,1.1926694205343138,500,0.053337797980000184,-27.760665323612912,-27.55158115553131
41,Route C,-27.656377807858707,1.2099943581640873,500,0.054112592744922534,-27.762438489638754,-27.55031712607866
42,Route C,-27.689751990516495,1.204248803781681,500,0.05385564374157289,-27.795309052249976,-27.584194928783013
43,Route C,-27.703883597699164,1.194977593993115,500,0.05344102263515499,-27.80862800206407,-27.59913919333426
44,Route C,-27.71649395346869,1.1991919628579355,500,0.05362949494043493,-27.821607763551942,-27.611380143385436
45,Route C,-27.717039566753726,1.2027125311471116,500,0.05378693954071549,-27.822461968253528,-27.611617165253925
46,Route C,-27.734033254494253,1.1836182423205246,500,0.052933016984750225,-27.837781967784363,-27.630284541204144
47,Route C,-27.756906230394137,1.2136144615306392,500,0.05427448868918625,-27.86328422822494,-27.65052823256333
48,Route C,-27.779805394675584,1.2144420964732896,500,0.05431150164903266,-27.886255937907688,-27.67335485144348
49,Route C,-27.788618142832636,1.2340458517702542,500,0.055188208238198345,-27.896787030979503,-27.68044925468577
50,Route C,-27.7985062761229,1.2558695364753087,500,0.05616419308859884,-27.908588094576555,-27.688424457669246
51,Route C,-27.816474950228642,1.273128287242676,500,0.05693602788705003,-27.92806956488726,-27.704880335570024
52,Route C,-27.84901866255308,1.2499978778021545,500,0.05590160452992186,-27.958585807431724,-27.739451517674432
53,Route C,-27.844475844355564,1.2506036760354464,500,0.05592869665052765,-27.9540960897906,-27.73485559892053
54,Route C,-27.846242155437707,1.2374105363954861,500,0.05533868150909569,-27.954705971195533,-27.73777833967988
55,Route C,-27.846781327456522,1.2370884151167238,500,0.055324275807569455,-27.955216908039358,-27.738345746873687
56,Route C,-27.851918568163093,1.2580260653673871,500,0.05626063599256143,-27.962189414708515,-27.74164772161767
57,Route C,-27.83970860286642,1.26636378302328,500,0.05663351006167696,-27.950710282587305,-27.728706923145534
58,Route C,-27.846519544214395,1.2482729194031543,500,0.05582446204515138,-27.955935489822892,-27.7371035986059
59,Route C,-27.850159985360616,1.2517655092594464,500,0.05598065541187529,-27.959882069967893,-27.74043790075334
60,Route C,-27.87685793774269,1.2450827445198984,500,0.05568179308716993,-27.985994252193546,-27.767721623291838
61,Route C,-27.885121241904812,1.2449225321622104,500,0.055674628172717414,-27.99424351312334,-27.775998970686285
62,Route C,-27.874674964795215,1.2501542126647365,500,0.05590859603752158,-27.984255813028756,-27.765094116561674
63,Route C,-27.8771941171661,1.261274236339931,500,0.05640589861450442,-27.987749678450527,-27.76663855588167
64,Route C,-27.904745372505587,1.2575192087175997,500,0.05623796867408598,-28.014971791106795,-27.79451895390438
65,Route C,-27.93265972001759,1.2553358641218144,500,0.05614032653539632,-28.042694760026965,-27.822624680008214
66,Route C,-27.94320013913535,1.2487147898213506,500,0.05584422309099805,-28.052654816393705,-27.833745461876994
67,Route C,-27.951172060695058,1.266846881863427,500,0.05665511489860536,-28.062216085896324,-27.84012803549379
68,Route C,-27.95464445967142,1.2782589257540113,500,0.05716547701663652,-28.066688794624028,-27.842600124718814
69,Route C,-27.959889900726473,1.2800284478055495,500,0.057244612448535,-28.0720893411256,-27.847690460327346
70,Route C,-27.975728788084297,1.2682727857812304,500,0.056718883260397195,-28.086897799274674,-27.86455977689392
71,Route C,-27.991660171536502,1.281253638668726,500,0.05729940464964449,-28.103967004649807,-27.879353338423197
72,Route C,-27.987796425277136,1.2688494892819098,500,0.056744674225004815,-28.099015986758147,-27.876576863796124
73,Route C,-27.989352315029386,1.2759447914442597,500,0.05706198578412313,-28.10119380716627,-27.877510822892503
74,Route C,-27.99211988175667,1.2708658997951328,500,0.056834850844567054,-28.10351618941202,-27.880723574101317
75,Route C,-27.987983223227033,1.265129163317466,500,0.056578296189905744,-28.098876683759247,-27.87708976269482
76,Route C,-28.0204993712283,1.2703288163397335,500,0.05681083174224979,-28.13184860144311,-27.90915014101349
77,Route C,-28.03918127240886,1.2535063608918546,500,0.05605850866365141,-28.149055949389616,-27.929306595428105
78,Route C,-28.04449163229097,1.239791855728363,500,0.05544517734718463,-28.15316417989145,-27.93581908469049
79,Route C,-28.032281420050193,1.2408716465899623,500,0.055493467062545015,-28.14104861549278,-27.923514224607604
80,Route C,-28.029279581876555,1.2443266987756765,500,0.05564798169360634,-28.138349625996025,-27.920209537757085
81,Route C,-28.038186622999024,1.226742787567249,500,0.054861605278159045,-28.145715369344217,-27.930657876653832
82,Route C,-28.038897403510283,1.2210808502895198,500,0.0546083957454122,-28.145929859171293,-27.931864947849274
83,Route C,-28.06412958417025,1.2282080129070816,500,0.05492713214740347,-28.17178676317916,-27.95647240516134
84,Route C,-28.068194329567145,1.2574174536302773,500,0.056233418048239794,-28.178411828941694,-27.957976830192596
85,Route C,-28.090265508687224,1.245834187903149,500,0.05571539865689374,-28.199467690054735,-27.981063327319713
86,Route C,-28.09107633805723,1.238752675324396,500,0.05539870378670152,-28.199657797479166,-27.982494878635297
87,Route C,-28.093569383440535,1.2431560626257239,500,0.05559562925344208,-28.202536816777283,-27.984601950103787
88,Route C,-28.092005559680523,1.233291843635288,500,0.055154487969290907,-28.200108356100333,-27.983902763260712
89,Route C,-28.10919563984303,1.216345769861287,500,0.05439663651108305,-28.21581304740475,-28.00257823228131
90,Route C,-28.098590870436375,1.2247953947098158,500,0.05477451522199669,-28.20594892027149,-27.99123282060126
91,Route C,-28.11613331069797,1.2107673691706193,500,0.054147162848081756,-28.222261749880207,-28.01000487151573
92,Route C,-28.123997226647695,1.2196909585954456,500,0.054546237899225955,-28.23090785293018,-28.01708660036521
93,Route C,-28.130656807814617,1.2090938547063887,500,0.054072321006014785,-28.236638556986406,-28.024675058642828
94,Route C,-28.123647532374193,1.2179809675624325,500,0.0544697647754113,-28.230408271334,-28.016886793414386
95,Route C,-28.14747122127005,1.210431399827032,500,0.05413213784226941,-28.2535702114409,-28.0413722310992
96,Route C,-28.155517999004754,1.2146327895615014,500,0.05432002970319428,-28.261985257223014,-28.049050740786495
97,Route C,-28.176278306416833,1.2148832155344826,500,0.05433122909317263,-28.282767515439453,-28.069789097394214
98,Route C,-28.17974068342986,1.21121350006401,500,0.054167114428171445,-28.285908227709076,-28.073573139150643
99,Route C,-28.178403231218752,1.2347211531824458,500,0.055218408635457586,-28.286631312144248,-28.070175150293256
100,Route C,-28.174731298460063,1.2411047419161936,500,0.055503891402438825,-28.283518925608842,-28.065943671311285
101,Route C,-28.170183844851934,1.2439219408509823,500,0.055629880368925376,-28.279218410375027,-28.06114927932884
102,Route C,-28.206005495001346,1.264773316191081,500,0.056562382222621846,-28.316867764157685,-28.095143225845007
103,Route C,-28.204186792392285,1.2609338369867642,500,0.05639067549264087,-28.31471251635786,-28.09366106842671
104,Route C,-28.23255889596575,1.2554678077873866,500,0.05614622723550473,-28.34260550134734,-28.122512290584158
105,Route C,-28.257215395301003,1.2248149751948283,500,0.054775390887907095,-28.3645751614413,-28.149855629160704
106,Route C,-28.265699572078695,1.233887378330531,500,0.05518112109052137,-28.373854569416117,-28.157544574741273
107,Route C,-28.2531512354626,1.2453469104412696,500,0.055693606946320424,-28.362310705077387,-28.14399176584781
108,Route C,-28.261009422423676,1.218740721297814,500,0.05450374199538076,-28.367836756734622,-28.15418208811273
109,Route C,-28.260120275970614,1.2161522426376008,500,0.054387981710529866,-28.366720720123254,-28.153519831817974
110,Route C,-28.230797833097633,1.2373427391165224,500,0.05533564952260664,-28.339255706161943,-28.122339960033322
111,Route C,-28.22773023471517,1.2598799374538987,500,0.056343543672702015,-28.338163580313665,-28.117296889116677
112,Route C,-28.228804430282135,1.2605714540410289,500,0.05637446923462985,-28.33929838998201,-28.118310470582262
113,Route C,-28.23209812943087,1.2458624648604089,500,0.05571666324086634,-28.34130278938297,-28.122893469478772
114,Route C,-28.257451345346954,1.2469341512357073,500,0.0557645905125809,-28.366749942751614,-28.148152747942294
115,Route C,-28.266843275368352,1.2360901142498246,500,0.055279630435561784,-28.375191351022053,-28.15849519971465
116,Route C,-28.257270162245188,1.2317703068206252,500,0.05508644277433381,-28.365239590082883,-28.149300734407493
117,Route C,-28.2514871560932,1.2264984962657608,500,0.05485068023903026,-28.358994489361702,-28.1439798228247
118,Route C,-28.234281874839127,1.2389437153189915,500,0.05540724735498825,-28.342880079654904,-28.12568367002335
119,Route C,-28.241496066764917,1.272308653472273,500,0.05689937275050452,-28.353018837355904,-28.12997329617393
120,Route C,-28.264395213319734,1.2769866473919984,500,0.057108578998561255,-28.376328028156912,-28.152462398482555
121,Route C,-28.277426988597952,1.2624718435507245,500,0.05645945723717798,-28.388087524782822,-28.166766452413082
122,Route C,-28.281749563243526,1.2557316580819862,500,0.05615802697939688,-28.391819296123145,-28.171679830363907
123,Route C,-28.293773553817342,1.2519488509870735,500,0.05598885470319702,-28.40351170903561,-28.184035398599075
124,Route C,-28.312764504415345,1.2542818359060164,500,0.05609318896058178,-28.422707154778085,-28.202821854052605
125,Route C,-28.28374676109179,1.2606314895623925,500,0.05637715410476652,-28.394245983137132,-28.17324753904645
126,Route C,-28.334674677600145,1.2442899865951416,500,0.05564633987498077,-28.443741503755106,-28.225607851445183
127,Route C,-28.330453973847423,1.2371810649721444,500,0.05532841923506598,-28.43889767554815,-28.222010272146694
