trial,route,mean,std,count,sem,ci_lower,ci_upper
122,Route C,0.21052346924594614,0.0730120191727791,500,0.00326519676089704,0.20412368359458793,0.21692325489730435
123,Route C,0.21167107449412043,0.07256453762284931,500,0.003245184777610641,0.20531051233000358,0.21803163665823727
124,Route C,0.21119464399970306,0.07015469372971535,500,0.0031374132824064354,0.20504531396618644,0.21734397403321967
125,Route C,0.2105099157443043,0.07032456182960213,500,0.003145010014777547,0.20434569611534031,0.2166741353732683
126,Route C,0.21173758002442664,0.07206349374629889,500,0.003222777414257106,0.2054209362924827,0.21805422375637057
127,Route C,0.20817042281366616,0.06951067208047691,500,0.0031086117586728622,0.20207754376666734,0.21426330186066497
128,Route C,0.21007923641337942,0.07136455544015426,500,0.0031915199429647465,0.2038238573251685,0.21633461550159033
129,Route C,0.21224230080480602,0.07516191539175031,500,0.0033613430427008283,0.2056540684411124,0.21883053316849965
130,Route C,0.21360529162153252,0.07588010400052203,500,0.0033934614136984197,0.2069541072506836,0.22025647599238143
131,Route C,0.21398169097261036,0.07674565010924896,500,0.0034321698124338963,0.20725463814023992,0.2207087438049808
132,Route C,0.2131550291012556,0.07589492810928179,500,0.0033941243679962733,0.2065025453399829,0.2198075128625283
133,Route C,0.21234364460425892,0.0729715084248722,500,0.0032633850651742568,0.20594740987651738,0.21873987933200045
134,Route C,0.21142013391913733,0.07017116543294565,500,0.0031381499193689983,0.20526936007717408,0.21757090776110058
135,Route C,0.21339812520012613,0.06867638213182851,500,0.0030713011779104093,0.20737837489142172,0.21941787550883055
136,Route C,0.21448872043397108,0.07024939243492064,500,0.00314164833725084,0.20833108969295944,0.2206463511749827
137,Route C,0.21633780877543948,0.07018800946743671,500,0.0031389032074917458,0.21018555848875567,0.2224900590621233
138,Route C,0.216505935494642,0.07062793045820084,500,0.003158577072293299,0.21031512443294714,0.22269674655633687
139,Route C,0.21427458661135268,0.06838145106628317,500,0.003058111459685693,0.2082806881503687,0.22026848507233665
140,Route C,0.21134811746711574,0.06833390483225946,500,0.00305598512745867,0.20535838661729675,0.21733784831693473
141,Route C,0.21118422682956797,0.07007649503913346,500,0.003133916130648584,0.20504175121349674,0.2173267024456392
142,Route C,0.21108501601867016,0.07271757031963241,500,0.0032520286078663837,0.20471103994725204,0.2174589920900883
143,Route C,0.2108454695344871,0.0736648909871685,500,0.0032943940760484067,0.20438845714543222,0.21730248192354198
144,Route C,0.21054348186265578,0.07261801633554371,500,0.003247576418349318,0.20417823208269112,0.21690873164262045
145,Route C,0.2104650532615196,0.07364194045986107,500,0.0032933676972648294,0.20401005257488053,0.21692005394815866
146,Route C,0.2096368613796209,0.07061374146404953,500,0.003157942521184205,0.20344729403809986,0.21582642872114194
147,Route C,0.20799696773679271,0.07002729859399778,500,0.0031317159987370898,0.201858804379268,0.21413513109431742
148,Route C,0.2083778671301215,0.06833366275994596,500,0.0030559743016557008,0.20238815749887631,0.21436757676136667
149,Route C,0.21010074055448197,0.06941761710275346,500,0.003104450213556175,0.20401601813591186,0.21618546297305208
150,Route C,0.20987515378697308,0.06931768165142992,500,0.0030999809643057433,0.2037991910969338,0.21595111647701234
151,Route C,0.2092362025289052,0.06947736925042934,500,0.003107122410836272,0.20314624260366612,0.2153261624541443
152,Route C,0.2095857295552054,0.06993606091738278,500,0.0031276357257966837,0.2034555635326439,0.2157158955777669
153,Route C,0.21145318487300668,0.07295776529955415,500,0.0032627704539255676,0.20505815478331257,0.2178482149627008
154,Route C,0.21192558131867112,0.07264447487878291,500,0.0032487596803746875,0.20555801234513674,0.2182931502922055
155,Route C,0.21045866536972993,0.0712527251171002,500,0.0031865187388788537,0.20421308864152737,0.2167042420979325
156,Route C,0.21330969675947917,0.07316846857073184,500,0.003272193390674265,0.2068961977137576,0.21972319580520072
157,Route C,0.2101611750832318,0.07104969528755463,500,0.0031774389688723724,0.20393339470424193,0.21638895546222164
158,Route C,0.21261476921714192,0.07643463614735316,500,0.0034182608452188856,0.20591497796051292,0.21931456047377093
159,Route C,0.21557775670590892,0.07584773164198451,500,0.0033920136778127817,0.20892940989739586,0.22222610351442199
160,Route C,0.21590762565629415,0.07629675230058888,500,0.003412094492131604,0.2092199204517162,0.2225953308608721
161,Route C,0.2148446085739185,0.07475818745722555,500,0.0033432877805805697,0.20829176452398057,0.2213974526238564
162,Route C,0.21180911817896966,0.0727297724219465,500,0.003252574302471238,0.20543407254612603,0.2181841638118133
163,Route C,0.21226887826692667,0.07294641327430249,500,0.0032622627759226674,0.20587484322611824,0.2186629133077351
164,Route C,0.21156599167547396,0.07495982298040785,500,0.0033523051953108563,0.2049954734926647,0.21813650985828323
165,Route C,0.2138069983894735,0.07521751124981799,500,0.0033638293650589636,0.20721389283395794,0.22040010394498907
166,Route C,0.2134762047270643,0.07634330875826767,500,0.0034141765602148312,0.20678441866904324,0.22016799078508537
167,Route C,0.21502212235360188,0.07656137025261026,500,0.0034239285667073353,0.2083112223628555,0.22173302234434825
168,Route C,0.2145824899866791,0.0748405233880772,500,0.0033469699553480697,0.20802242887419686,0.2211425510991613
169,Route C,0.21327539988364128,0.07434632445290901,500,0.003324868707079188,0.20675865721776607,0.21979214254951648
170,Route C,0.21185763912319713,0.07680764388277847,500,0.003434942258269771,0.20512515229698838,0.21859012594940588
171,Route C,0.21067822968200015,0.07483838362003252,500,0.00334687426201199,0.20411835612845664,0.21723810323554366
172,Route C,0.211291693342158,0.07358004483877313,500,0.003290599640939585,0.2048421180459164,0.2177412686383996
173,Route C,0.21168189731069248,0.07482275715497276,500,0.003346175425249557,0.20512339347720335,0.2182404011441816
174,Route C,0.2119371747335488,0.0733886360214114,500,0.0032820395783973114,0.2055043771598901,0.21836997230720753
175,Route C,0.21215839030836642,0.07424240974720062,500,0.0033202215001626708,0.2056507561680476,0.21866602444868524
176,Route C,0.2128723148747846,0.07441195634269564,500,0.0033278038544202813,0.20634981932012086,0.21939481042944836
177,Route C,0.21358174976635613,0.07298927354131471,500,0.0032641795453341297,0.20718395785750124,0.21997954167521103
178,Route C,0.21519343907754646,0.07311830126371582,500,0.003269949840499547,0.20878433739016733,0.22160254076492558
179,Route C,0.2151953628975209,0.07450367118891603,500,0.003331905467034176,0.20866482818213392,0.22172589761290787
180,Route C,0.21531768358498857,0.07591000613505491,500,0.0033947986778081773,0.20866387817648455,0.2219714889934926
181,Route C,0.2159306369745767,0.07887536462506523,500,0.003527413541034561,0.20901690643414897,0.22284436751500444
182,Route C,0.21725199043273466,0.07876692643386968,500,0.0035225640376971537,0.21034776491884824,0.22415621594662108
183,Route C,0.21884153337928183,0.07994717513785342,500,0.0035753463643464272,0.21183385450516284,0.22584921225340082
184,Route C,0.21620131701738055,0.07823617690152473,500,0.0034988281970301633,0.20934361375120142,0.22305902028355967
185,Route C,0.21505595598832516,0.07524898873139552,500,0.0033652370808303204,0.20846009130989773,0.2216518206667526
186,Route C,0.21446199363811067,0.07578046939519499,500,0.0033890056186899674,0.20781954262547833,0.221104444650743
187,Route C,0.21418348119363415,0.07585512094590277,500,0.0033923441375301347,0.2075344866840751,0.2208324757031932
188,Route C,0.21612750549392035,0.07622748707678516,500,0.0034089968571535665,0.20944587165389936,0.22280913933394134
189,Route C,0.21879084100940602,0.07630526149987221,500,0.0034124750350922363,0.21210238994062525,0.2254792920781868
190,Route C,0.21710638271486646,0.0725686033380541,500,0.003245366601922142,0.21074546417509907,0.22346730125463385
191,Route C,0.21642081918396647,0.07307421157389868,500,0.0032679780896287865,0.21001558212829405,0.2228260562396389
192,Route C,0.2187616854041304,0.07200915579497204,500,0.0032203473471986077,0.21244980460362115,0.22507356620463967
193,Route C,0.21727035595148775,0.07309746949755332,500,0.003269018215594932,0.21086308024892167,0.22367763165405383
194,Route C,0.21657648267241886,0.07626091637451585,500,0.0034104918607968846,0.20989191862525697,0.22326104671958075
195,Route C,0.2145992132723597,0.07384966095121125,500,0.0033026572400444024,0.20812600508187268,0.22107242146284672
196,Route C,0.21282154586018837,0.07098207784186812,500,0.0031744150247719734,0.2065996924116353,0.21904339930874142
197,Route C,0.21362439900720015,0.07157842117970414,500,0.0032010843095985828,0.20735027376038692,0.21989852425401338
198,Route C,0.21577720737104092,0.0726788197219711,500,0.0032502956284555947,0.20940662793926795,0.22214778680281388
199,Route C,0.21627519679547366,0.07147915465180221,500,0.003196644975513001,0.21000977264346818,0.22254062094747915
200,Route C,0.21635253957919673,0.07205482620641042,500,0.0032223897900893394,0.21003665559062162,0.22266842356777183
